"연번","비상소화장치일련번호","일련번호","X좌표","Y좌표","비상소화장치고유번호","사용구분","삭제여부","업데이트날짜"
"1064","110080956","2003","201299.82437517","552318.34560747","6-23","52201","N","20230214120039"
"1065","110080957","2004","201191.14534464","552273.76455563","6-22","52201","N","20230214120039"
"1066","110080958","2005","201140.11054391","552457.81956636","6-18","52201","N","20230207120026"
"1067","110080960","2007","201132.62014158","552304.41828842","6-16","52201","N","20230207120026"
"1068","110080961","2008","201214.66030612","552446.17426567","6-19","52201","N","20230207120026"
"1069","110080446","2052","196708.52645549","553035.08945413","2-28","52201","N","20230114120003"
"1070","110080447","2053","199223.02991628","552206.89366129","3-04","52202","N","20230117120003"
"1071","110080448","2054","196428.76243510","551981.75786771","127","52205","N","20230218120027"
"1072","110080449","2055","196725.66098627","550958.60135035","000368","52201","N","20230126120003"
"1073","110080452","2058","196939.67001019","553815.06702914","2-10","52201","N","20230208120008"
"1074","110080454","2060","197300.17782257","553468.13599776","2-20","52201","N","20230212120018"
"1075","110080455","2061","196958.68488532","550801.52953712","000086","52201","N","20230126120003"
"1076","110080456","2062","196680.97062958","552186.44777639","97","52201","N","20230216120041"
"1077","110080457","2063","199815.39473609","554165.41040031","4-13","52201","N","20230206120011"
"1078","110080459","2065","196520.64093335","552332.10686869","119","52201","N","20230216120041"
"1079","110081962","2066","189431.41381238","543814.41286723","000007","52201","N","20230212120018"
"1080","110080460","2067","199222.98997219","552502.48459740","3-14","52201","N","20230106120005"
"1081","110080461","2068","198417.05248493","550885.60453088","000366","52201","N","20221218120015"
"1082","110080463","2070","197773.99509586","550994.28456530","000367","52201","N","20230115120014"
"1083","110081963","2071","190257.39881437","542355.34947361","000008","52201","N","20230110120029"
"1084","110080466","2074","199670.95756855","552199.03680092","4-16","52205","N","20230215120054"
"1085","110080467","2075","196959.73454996","555303.48940187","5-11","52201","N","20230114120003"
"1086","110080468","2076","197406.52107495","553081.22982705","2-23","52201","N","20230212120018"
"1087","110081896","2123","201309.58880669","560335.89074180","217","52201","N","20230126120003"
"1088","110081897","2124","203724.91800875","559801.20399865","67","52201","N","20230215120054"
"1089","110081898","2125","202404.91595471","559372.67160761","108","52201","N","20230219120021"
"1090","110081899","2126","203120.37661268","557625.03099176","320","52201","N","20230212120018"
"1091","110081900","2127","203050.97330768","558671.64304990","110","52201","N","20230214120039"
"1092","110081901","2128","203192.32163811","560581.82137037","111","52201","N","20230216120041"
"1093","110081902","2129","202901.05034954","557059.87048234","316","52201","N","20230219120021"
"1094","110081903","2130","202170.82191783","557135.39056492","309","52201","N","20230115120014"
"1095","110081904","2131","202894.21053550","558169.45428031","301","52201","N","20230219120021"
"1096","110081906","2133","201740.27636914","557728.61307672","430","52201","N","20230124120011"
"1097","110081907","2134","202043.44848524","557283.91753732","308","52201","N","20230115120014"
"1098","110081909","2136","202063.48506561","556972.51612678","312","52201","N","20230115120014"
"1099","110081910","2137","202203.10930372","557524.52803106","305","52201","N","20230212120018"
"1100","110080972","2139","200860.02396478","551049.14803440","000206","52201","N","20230218120027"
"1101","110080431","2140","196188.66869420","551256.19320616","93","52203","N","20230114120003"
"1102","110080433","2141","196488.69661240","551663.14676363","85","52203","N","20230210120006"
"1103","110080435","2143","199244.45963845","552150.51951368","3-06","52201","N","20230117120003"
"1104","110080438","2144","197751.07075285","550540.13055547","000055","52201","N","20221218120015"
"1105","110080439","2145","198749.52928975","551024.69131729","000056","52201","N","20230204120010"
"1106","110080443","2148","196486.78438322","551707.68453088","128","52201","N","20230210120006"
"1107","110080973","2149","199847.26671428","551070.81135259","000208","52201","N","20230114120003"
"1108","110080977","2152","201154.02816318","550649.10821685","000212","52201","N","20230205120012"
"1109","110081517","2153","203202.20064812","555682.39474898","149","52201","N","20230107120004"
"1110","110081519","2155","201000.81882566","553976.58739348","152","52201","N","20230215120054"
"1111","110081520","2156","200017.41634575","554756.32572279","153","52201","N","20230210120006"
"1112","110081521","2157","200569.29123934","554207.87014275","154","52201","N","20230121120027"
"1113","110081523","2159","199322.73591191","554816.23227757","156","52201","N","20230210120006"
"1114","110081526","2160","199326.06060348","555200.72979509","159","52201","N","20230207120026"
"1115","110081527","2161","200118.00812905","555152.93932283","160","52201","N","20230215120054"
"1116","110081528","2162","199611.73732463","554965.13461958","161","52201","N","20230207120026"
"1117","110081529","2163","200104.13395684","554733.24188253","162","52201","N","20230210120006"
"1118","110081530","2164","200731.28485796","553883.33291585","164","52201","N","20230121120027"
"1119","110081531","2165","201708.52537560","555225.71403237","165","52201","N","20230210120006"
"1120","110082180","2169","194521.27915563","540848.06681972","000015","52201","N","20230213120021"
"1121","110081355","2","191599.03324517","548293.51615534","000021","52201","N","20220925120015"
"1122","110080038","457","192507.48602749","558549.31804313","61","52201","N","20230214120039"
"1123","110081085","501","208035.65406570","551271.39287741","000062","52201","N","20230218120027"
"1124","110081099","517","201787.49300378","550859.31671771","000078","52202","N","20230206120011"
"1125","110081506","355","201876.22863963","555102.03887641","80","52201","N","20230214120039"
"1126","110080202","370","202445.51176255","545205.97369091","000019","52201","N","20230123120013"
"1127","110081426","423","200385.76218818","557014.45361357","193","52201","N","20230211120001"
"1128","110081114","532","206213.27387003","550766.34469357","000094","52201","N","20230126120003"
"1129","110082147","557","194093.23290642","541827.80914683","000008","52201","N","20230126120003"
"1130","110081571","228","205247.40327874","556421.92919809","109","52201","N","20230217120025"
"1131","110080986","245","201227.18489846","552302.27872474","6-21","52201","N","20230214120039"
"1132","110081001","261","201808.67054095","551486.75587624","152","52201","N","20230205120012"
"1133","110081017","278","207500.05699795","550282.75000197","000123","52201","N","20230215120054"
"1134","110080803","1124","201566.97844137","552795.64737304","6-07","52201","N","20230218120027"
"1135","110080822","1142","200794.31158039","551545.51017198","000043","52201","N","20230202120009"
"1136","110082335","1160","194409.53176793","542101.42051873","000061","52201","N","20230125120009"
"1137","110082038","1182","206985.69140666","556452.48648581","1-2","52201","N","20230114120003"
"1138","110082459","1029","187868.02955312","549388.21637431","011","52201","N","20230218120027"
"1139","110080086","1085","193209.94300095","557991.39024427","82","52201","N","20230129120013"
"1140","110080780","1102","200508.69090148","550273.81594753","5","52201","N","20230116120007"
"1141","110082055","1199","209766.22837312","559726.83009735","3-4","52201","N","20230215120054"
"1142","110082073","1215","207426.26475082","560407.42027644","1-9","52201","N","20230206120011"
"1143","110080217","894","203925.64094059","542790.61524761","000022","52201","N","20230216120041"
"1144","110080762","911","199319.07748834","554514.92072147","4-04","52201","N","20230206120011"
"1145","110080656","939","196960.82113978","551082.24558349","000373","52201","N","20230126120003"
"1146","110080678","956","199655.81452860","552227.07517050","4-48","52205","N","20230215120054"
"1147","110080694","972","197423.14811798","552860.70363565","1-13","52201","N","20230209120003"
"1148","110080700","978","198711.78737666","552852.25516906","1-15","52201","N","20230129120013"
"1149","110080718","994","198613.29881652","553005.98792233","1-19","52201","N","20230209120003"
"1150","110080310","1319","207692.25791195","540034.30348014","000002","52201","N","20230204120010"
"1151","110080372","1332","187092.54072822","548521.56663536","30","52201","N","20230214120039"
"1152","110081847","1408","201278.62609468","557972.79221905","415","52201","N","20230124120011"
"1153","110082090","1461","206998.54172816","563552.27542888","2-9","52201","N","20230112120008"
"1154","110082105","1477","194839.73827145","541628.57392384","000151","52201","N","20230122120013"
"1155","110082120","1494","193730.68548731","543802.01948585","000166","52201","N","20230212120018"
"1156","110081825","1508","202991.56621334","562773.07022889","130","52201","N","20230111120005"
"1157","110082419","1525","210278.69845982","548609.37768669","000023","52201","N","20230209120003"
"1158","110082527","1430","208642.98682189","555311.50135467","3-5","52201","N","20230211120001"
"1159","110082541","1446","208183.94884659","554124.78530834","3-22","52201","N","20230207120026"
"1160","110082295","1374","192886.02039054","541975.52706366","000144","52201","N","20230217120025"
"1161","110080738","1232","199140.42668787","552043.64688311","000356","52201","N","20230207120026"
"1162","110080168","1259","194809.26683046","554186.74910162","70","52201","N","20230217120025"
"1163","110082305","0","195406.04564416","544372.03926599","000269","52201","N","20230113120005"
"1164","110080364","1288","186743.83796416","549391.65576422","22","52201","N","20230113120005"
"1165","110080294","1306","207910.53403946","539907.78994775","000008","52201","N","20230204120010"
"1166","110081316","1673","205778.71988685","555613.73267863","024","52201","N","20230115120014"
